code,cpv_label,level
44523200,Ferrures,8
44523300,Raccords,8
44531100,Vis à bois,8
44531200,Crochets à vis ou bagues à pas de vis,8
44531300,Vis autotaraudeuses,8
44531400,Boulons,8
44531500,Ensembles de raccordements à brides,8
44531510,Boulons et vis,8
44531520,Tire-fonds et vis,8
44531600,Écrous,8
44531700,Articles filetés en fer ou en acier,8
44532100,Rivets,8
44532200,Rondelles,8
44532300,Goupilles,8
44532400,Éclisses en acier,8
44611100,Cylindres à air,8
44611110,Cylindres à air comprimé,8
44611200,Appareils respiratoires,8
44611400,Réservoirs de stockage,8
44611410,Réservoirs à huile,8
44611420,Réservoirs à boues,8
44611500,Cuves à eau,8
44611600,Réservoirs,8
44612100,Bouteilles de gaz,8
44612200,Réservoirs à gaz,8
44613110,Silos,8
44613200,Conteneurs réfrigérés,8
44613210,Citernes à eau,8
44613300,Conteneurs à marchandises standard,8
44613400,Conteneurs de stockage,8
44613500,Conteneurs à eau,8
44613600,Conteneurs sur roues,8
44613700,Bennes à déchets,8
44613800,Conteneurs à déchets,8
44614100,Caisses de stockage,8
44614300,Système de stockage de conteneurs,8
44614310,Machines à empiler,8
44615100,Cuves sous pression en acier,8
44616200,Fûts de déchets,8
44617100,Cartons,8
44617200,Compartiments pour compteurs,8
44617300,Boîtiers préfabriqués,8
44618100,Conteneurs légers,8
44618300,"Bouchons, couvercles pour conteneurs, cuves et couvercles",8
44618310,Bouchons,8
44618320,Obturateurs à vis,8
44618330,Couvercles pour conteneurs,8
44618340,Couvercles,8
44618350,Capsules en plastique,8
44618400,Boîtes métalliques,8
44618420,Boîtes pour aliments,8
44618500,Cuves,8
44619100,Caisses,8
44619200,Enrouleurs de câbles,8
44619300,Caisses à claire-voie,8
44619400,Tonneaux en bois,8
44619500,Caisses-palettes,8
44621100,Radiateurs,8
44621110,Radiateurs pour chauffage central,8
44621111,Radiateurs non électriques pour chauffage central,8
44621112,Pièces détachées de radiateurs pour chauffage central,8
44621200,Chaudières,8
44621210,Chaudières à eau,8
44621220,Chaudières pour chauffage central,8
44621221,Pièces détachées de chaudières pour chauffage central,8
44622100,Équipement de récupération de chaleur,8
44812100,Émail et peintures transparentes,8
44812200,Peintures à l'huile et à l'eau,8
44812210,Peintures à l'huile,8
44812220,Peintures à l'eau,8
44812300,Peintures scolaires,8
44812310,Assortiments de couleurs,8
44812320,Couleurs pour signalisation,8
44812400,Articles pour peintres et tapissiers,8
44831100,Mastics,8
44831200,Matières de charge,8
44831300,Ciment de scellement,8
44831400,Coulis de ciment,8
44832100,Décapant,8
44832200,Diluants,8
44911100,Marbre,8
44911200,Travertin,8
44912100,Granit,8
44912200,Grès,8
44912300,Basalte,8
44912400,Bordures,8
44921100,Gypse,8
44921200,Chaux,8
44921210,Chaux en poudre,8
44921300,Pierre calcaire,8
44922100,Craie,8
44922200,Dolomie,8
45111100,Travaux de démolition,8
45111200,Travaux de préparation et de dégagement de chantier,8
45111210,Travaux de démolition à l'explosif et travaux de déblaiement consécutifs,8
45111211,Travaux de démolition à l'explosif,8
45111212,Travaux de déblaiement,8
45111213,Travaux de dégagement de chantier,8
45111214,Travaux d'enlèvement de gravats,8
45111220,Travaux de débroussaillage,8
45111230,Travaux de stabilisation des sols,8
45111240,Travaux d'assèchement des sols,8
45111250,Travaux d'étude géotechnique,8
45111260,Travaux de préparation de sites miniers,8
45111290,Travaux préparatoires de viabilité,8
45111291,Travaux d'aménagement du terrain,8
45111300,Travaux de démantèlement,8
45111310,Travaux de démantèlement d'installations militaires,8
45111320,Travaux de démantèlement d'installations de sécurité,8
45112100,Travaux de creusement de tranchées,8
45112200,Travaux de décapage de terre,8
45112210,Travaux de décapage de terre végétale,8
45112300,Travaux de remblayage et de mise en condition du terrain,8
45112310,Travaux de remblayage,8
45112320,Travaux de mise en condition du terrain,8
45112330,Travaux de mise en état du chantier,8
45112340,Travaux de décontamination du sol,8
45112350,Remise en valeur de terrains vagues,8
45112360,Travaux de remise en état du terrain,8
45112400,Travaux d'excavation,8
45112410,Travaux de fossoyage,8
45112420,Travaux de fouille en excavation,8
45112440,Dressement de talus,8
45112441,Talutage,8
45112450,Travaux d'excavation sur sites archéologiques,8
45112500,Travaux de terrassement,8
45112600,Déblai-remblai,8
45112700,Travaux d'aménagement paysager,8
45112710,Travaux d'aménagement paysager d'espaces verts,8
45112711,Travaux d'aménagement paysager de parcs,8
45112712,Travaux d'aménagement paysager de jardins,8
45112713,Travaux d'aménagement paysager de jardins sur les toits,8
45112714,Travaux d'aménagement paysager de cimetières,8
45112720,Travaux d'aménagement paysager de terrains de sport et d'aires de loisirs,8
45112721,Travaux d'aménagement paysager de terrains de golf,8
45112722,Travaux d'aménagement paysager de terrains d'équitation,8
45112723,Travaux d'aménagement paysager de terrains de jeux,8
45112730,Travaux d'aménagement paysager de routes et d'autoroutes,8
45112740,Travaux d'aménagement paysager d'aéroports,8
45211100,Travaux de construction de maisons,8
45211200,Travaux de construction de logements-foyers,8
45211300,Travaux de construction complète de maisons,8
45211310,Travaux de construction de salles de bains,8
45211320,Travaux de construction de porches,8
45211340,Travaux de construction d'immeubles collectifs,8
45211341,Travaux de construction d'appartements,8
45211350,Travaux de construction de bâtiments multifonctionnels,8
45211360,Travaux de développement urbain,8
45211370,Travaux de construction de saunas,8
45212100,Construction d'équipements pour les loisirs,8
45212110,Travaux de construction de centres de loisirs,8
45212120,Travaux de construction de parcs à thèmes,8
45212130,Travaux de construction de parcs d'attractions,8
45212140,Installation récréative,8
45212150,Travaux de construction de cinémas,8
45212160,Travaux de construction de casinos,8
45212170,Travaux de construction de bâtiments de loisirs,8
45212171,Travaux de construction de centres de divertissements,8
45212172,Travaux de construction de centres récréatifs,8
45212180,Travaux de construction de billetteries,8
45212190,Ouvrages de protection contre le soleil,8
45212200,Travaux de construction d'installations sportives,8
45212210,Travaux de construction d'installations sportives monovalentes,8
45212211,Travaux de construction de patinoires,8
45212212,Travaux de construction de piscines,8
45212213,Travaux de marquage sportif,8
45212220,Travaux de construction d'installations sportives polyvalentes,8
45212221,Travaux de construction d'ouvrages pour terrain de sports,8
45212222,Travaux de construction de gymnases,8
45212223,Travaux de construction d'installations de sports d'hiver,8
45212224,Travaux de construction de stades,8
45212225,Travaux de construction de palais des sports,8
45212230,Installation de vestiaires,8
45212290,Réparation et entretien d'infrastructures sportives,8
45212300,Travaux de construction de bâtiments à usage artistique et culturel,8
45212310,Travaux de construction de bâtiments destinés aux expositions,8
45212311,Travaux de construction de galeries d'art,8
45212312,Travaux de construction de parcs des expositions,8
45212313,Travaux de construction de musées,8
45212314,Travaux de construction de monuments historiques ou de mémoriaux,8
45212320,Travaux de construction de bâtiments destinés aux activités artistiques,8
45212321,Travaux de construction d'auditoriums,8
45212322,Travaux de construction de theâtres,8
45212330,Travaux de construction de bibliothèques,8
45212331,Travaux de construction de bibliothèques multimédia,8
45212340,Travaux de construction de salle de conférences,8
45212350,Bâtiments présentant un intérêt historique ou architectural particulier,8
45212351,Travaux de construction de monuments préhistoriques,8
45212352,Travaux de construction de monuments industriels,8
45212353,Travaux de construction de palais,8
45212354,Travaux de construction de châteaux,8
45212360,Travaux de construction de bâtiments religieux,8
45212361,Travaux de construction d'églises,8
45212400,Hôtels et restaurants,8
45212410,Travaux de construction de bâtiments destinés à l'hébergement,8
45212411,Travaux de construction d'hôtels,8
45212412,Travaux de construction de foyers,8
45212413,Travaux de construction de logements pour séjours de courte durée,8
45212420,Travaux de construction de restaurants et d'établissements similaires,8
45212421,Travaux de construction de restaurants,8
45212422,Travaux de construction de cantines,8
45212423,Travaux de construction de cafétarias,8
45212500,Transformation de cuisines ou de restaurants,8
45212600,Travaux de construction de pavillons,8
45213100,Travaux de construction de locaux commerciaux,8
45213110,Travaux de construction de magasins,8
45213111,Travaux de construction de centres commerciaux,8
45213112,Travaux de construction de boutiques,8
45213120,Travaux de construction de bureaux de poste,8
45213130,Travaux de construction de banques,8
45213140,Travaux de construction de marchés,8
45213141,Travaux de construction de marchés couverts,8
45213142,Travaux de construction de marchés à ciel ouvert,8
45213150,Travaux de construction d'immeubles de bureaux,8
45213200,Travaux de construction d'entrepôts et de bâtiments industriels,8
45213210,Entrepôts frigorifiques,8
45213220,Travaux de construction d'entrepôts,8
45213221,Travaux de construction de dépôts,8
45213230,Travaux de construction d'abattoirs,8
45213240,Travaux de construction de bâtiments agricoles,8
45213241,Travaux de construction de granges,8
45213242,Travaux de construction d'étables,8
45213250,Travaux de construction de bâtiments industriels,8
45213251,Travaux de construction d'unités industrielles,8
45213252,Travaux de construction d'ateliers,8
45213260,Travaux de construction d'entrepôts de marchandises,8
45213270,Travaux de construction de stations de recyclage,8
45213280,Travaux de construction d'installations de compostage,8
45213300,Bâtiments liés aux activités de transport,8
45213310,Travaux de construction de bâtiments liés aux transports routiers,8
45213311,Travaux de construction de gares routières,8
45213312,Travaux de construction de parkings à étages,8
45213313,Travaux de construction de bâtiments d'aire de services,8
45213314,Travaux de construction de dépôts d'autobus,8
45213315,Travaux de construction d'abris-bus,8
45213316,Travaux d'installation de passerelles,8
45213320,Travaux de construction de bâtiments liés aux transports ferroviaires,8
45213321,Travaux de construction de gares de chemin de fer,8
45213322,Travaux de construction de terminaux ferroviaires,8
45213330,Travaux de construction de bâtiments liés aux transports aériens,8
45213331,Travaux de construction de bâtiments aéroportuaires,8
45213332,Travaux de construction de tours de contrôle d'aéroport,8
45213333,Travaux d' installation de comptoirs d'enregistrement d'aéroport,8
45213340,Travaux de construction de bâtiments liés aux transports par voie d'eau,8
45213341,Travaux de construction de terminaux de ferry,8
45213342,Travaux de construction de terminaux Ro-Ro,8
45213350,Travaux de construction de bâtiments liés à plusieurs modes de transport,8
45213351,Travaux de construction de hangars d'entretien,8
45213352,Travaux de construction de dépôts de service,8
45213353,Travaux d'installation de passerelles pour passagers,8
45213400,Installation de locaux pour le personnel,8
45214100,Travaux de construction de jardins d'enfants,8
45214200,Travaux de construction de bâtiments scolaires,8
45214210,Travaux de construction d'écoles primaires,8
45214220,Travaux de construction d'écoles secondaires,8
45214230,Travaux de construction d'écoles spécialisées,8
45214300,Construction d'établissements d'enseignement supérieur,8
45214310,Travaux de construction de collèges professionnels,8
45214320,Travaux de construction de collèges techniques,8
45214400,Construction de bâtiments universitaires,8
45214410,Travaux de construction d'instituts polytechniques,8
45214420,Travaux de construction d'amphithéâtres,8
45214430,Travaux de construction de laboratoires de langues,8
45214500,Travaux de construction de centres de formation continue,8
45214600,Construction de centres de recherche,8
45214610,Travaux de construction de bâtiments de laboratoire,8
45214620,Travaux de construction d'équipements de recherche et d'essai,8
45214630,Installations scientifiques,8
45214631,Travaux d'installation de salles blanches,8
45214640,Travaux de construction de stations météorologiques,8
45214700,Travaux de construction de cité universitaire,8
45214710,Travaux de construction de halls d'entrée,8
45214800,Construction d'équipements de formation,8
45215100,Travaux de construction de bâtiments liés à la santé,8
45215110,Travaux de construction de spas,8
45215120,Travaux de construction de bâtiments médicaux spécialisés,8
45215130,Travaux de construction de cliniques,8
45215140,Travaux de construction d'équipements hospitaliers,8
45215141,Travaux de construction de salles d'opération,8
45215142,Travaux de construction d'unités de soins intensifs,8
45215143,Travaux de construction de salles de dépistage et de diagnostic,8
45215144,Travaux de construction de salles de dépistage,8
45215145,Travaux de construction de salles de radioscopie,8
45215146,Travaux de construction de salles de pathologie,8
45215147,Travaux de construction de salles de médecine légale,8
45215148,Travaux de construction de salles de cathétérisme,8
45215200,Construction de bâtiments pour les services sociaux,8
45215210,Travaux de construction de foyers et de structures d'accueil à caractère social,8
45215212,Travaux de construction de maisons de retraite,8
45215213,Travaux de construction de centres de soins,8
45215214,Travaux de construction de foyers résidentiels,8
45215215,Travaux de construction de foyers pour enfants,8
45215220,"Travaux de construction d'établissements sociaux, excepté foyers et structures d'accueil à caractère social",8
45215221,Travaux de construction de foyers de jour,8
45215222,Travaux de construction de centres administratifs,8
45215300,Travaux de construction de crématorium,8
45215400,Cimetière,8
45215500,Toilettes publiques,8
45216100,Travaux de construction de bâtiments destinés aux institutions d'ordre public ou aux services de secours,8
45216110,Travaux de construction de bâtiments destinés aux institutions d'ordre public,8
45216111,Travaux de construction de commissariats de police,8
45216112,Travaux de construction de tribunaux,8
45216113,Travaux de construction de prisons,8
45216114,Édifices parlementaires et salles de réunion publiques,8
45216120,Travaux de construction de bâtiments destinés aux services de secours,8
45216121,Travaux de construction de centres de secours des sapeurs-pompiers,8
45216122,Travaux de construction de centres ambulanciers,8
45216123,Travaux de construction de postes de secours en montagne,8
45216124,Travaux de construction de postes de secours en mer,8
45216125,Travaux de construction de bâtiments des services de secours,8
45216126,Travaux de construction de postes de garde-côtes,8
45216127,Travaux de construction de postes de secours et de sauvetage,8
45216128,Travaux de construction de phares,8
45216129,Abris de protection,8
45216200,Travaux de construction de bâtiments et d'installations militaires,8
